"","x"
"TREMOR",7
"TRIC01",1
"TRICPL",131
"TRISAC",896
"TROPPH",75
"UNCAAP",7
"UNKNOW",12549
"UVARAP",1
"UVARLU",1
"UVARRO",9
"VATIPA",13
"VERSCA",3686
"VITECO",200
"VITEQU",38
"VOACGR",9
"WENZDO",73
"WRIGLA",322
"XANTPA",1372
"XYLOPA",36
"ZANTNI",1
"ZANTPL",29
"ZIZIAN",1067
"ZIZIDJ",2
