"","x"
"PLINCO",38
"PLINPS",115
"PLINUN",56
"POSOLA",109
"POSOLO",28
"POTARE",41
"POULAR",11
"POURBI",1349
"POURDE",151
"POURGU",87
"POURME",4
"POURMI",309
"POURNA",9
"POURPE",107
"POURTO",310
"POUTAC",31
"POUTAN",58
"POUTAP",60
"POUTBA",13
"POUTBI",27
"POUTCA",26
"POUTCL",1
"POUTDO",23
"POUTDU",70
"POUTGM",147
"POUTGO",7
"POUTGR",35
"POUTGU",99
"POUTKR",47
"POUTLA",28
"POUTMU",59
"POUTNU",31
"POUTPE",183
"POUTPL",44
"POUTPR",31
"POUTRB",13
"POUTRD",75
"POUTRE",137
"POUTRO",122
"POUTSM",33
"POUTSR",1
"POUTTC",25
"POUTTO",92
"POUTTR",102
"POUTTU",286
"POUTVE",390
"PRADAT",62
"PRESSC",417
"PROTAM",129
"PROTAR",305
"PROTBR",188
"PROTGL",186
"PROTGR",201
"PROTGU",94
"PROTNO",765
"PROTSA",665
"PROTTR",1
"PROTUN",3
"PRUNDE",35
"PSEDDI",67
"PSEPSU",146
"PSEULA",383
"PSEULS",606
"PSEUMA",140
"PSEURI",32
"PSYCBO",42
"PSYCBR",9
"PSYCCA",73
"PSYCDE",19
"PSYCDR",12
"PSYCHU",236
"PSYCME",19
"PSYCON",3
"PSYCOS",3
"PSYCPO",41
"PSYCRE",25
"PSYCST",101
"PSYCVI",15
"PTERRH",226
"QUALPA",166
"QUARSE",216
"QUARWI",124
"QUIIFL",153
"QUIIGO",9
"QUIIGR",30
"QUIIMD",78
"RANDBI",28
"RANDGO",15
"RANDMA",5
"RAUVPR",6
"RHAMEL",2
"RHODJU",87
"RHODKU",18
"RHODLI",38
"RHODSO",4
"RICHRA",142
"RINOAP",1349
"RINOLI",3215
"RINOVI",1419
"ROLLCH",49
"ROLLCU",48
"ROLLDO",47
"ROLLFL",22
"ROLLGL",29
"ROLLPI",38
"ROUPMO",19
"RUAGIN",4
"RUDGBR",69
"RUDGFI",17
"RUDGJA",9
"RUDGNO",11
"RUIZOV",19
"RYANSP",164
"SAGORA",80
"SALAAR",7
"SALAAT",331
"SALAMA",23
"SAPILA",4
"SAPIPR",28
"SAPIRE",7
"SARCBR",105
"SARCPE",74
"SARCRO",177
"SARCVE",84
"SCHEMO",38
"SCHIPA",15
"SCHOPO",14
"SCHPLU",11
"SENNBA",8
"SENNMA",4
"SENNTR",4
"SIMAOR",103
"SIMAPA",32
"SIMAPO",106
"SIMICO",38
"SIMIRU",16
"SIMRAM",28
"SIPAAN",6
"SIPABI",558
"SIPACE",155
"SIPACU",663
"SIPADE",957
"SIPAMA",77
"SIPAPO",68
"SIPATT",305
"SLOAFR",120
"SLOAGD",51
"SLOAGI",84
"SLOAGR",248
"SLOAGU",62
"SLOALE",1
"SLOAME",1
"SLOANE",1
"SLOAOA",10
"SLOAOB",23
"SLOAOP",27
"SLOAPE",51
"SLOAPO",1
"SLOARO",91
"SLOARU",3
"SLOASY",87
"SLOATO",371
"SOCREX",23
"SOLAAL",169
"SOLAGD",4
"SOLAGR",18
"SOLALE",14
"SOLALP",5
"SOLAMA",232
"SOLASE",13
"SOROMU",492
"SOROPU",517
"SOROST",677
"SPONMO",58
"STERAP",44
"STERAT",3
"STERCO",196
"STERFR",225
"STERTE",197
"STRCDA",41
"STRYPO",17
"STYLLO",180
"STYRCO",2
"STYRGU",8
"SWARAR",45
"SWARBE",104
"SWARBO",22
"SWARCA",106
"SWARMU",78
"SWARSI",101
"SYMHGL",55
"SYMPAR",2
"TABEOC",7
"TABESE",33
"TABRPE",33
"TABRSA",230
"TACHFO",339
"TACHPA",22
"TACHPN",3
"TALAOV",106
"TALATY",40
"TALICE",49
"TALIGI",17
"TALIPU",35
"TALIRE",4
"TAPIGU",290
"TAPIOB",36
"TAPISA",24
"TAPUJU",226
"TAPUPE",299
"TERMAM",9
"TERMAX",7
"TERMOB",67
"TERMOG",10
"TESSHE",36
"TETGPA",260
"TETRMC",137
"TETTMA",1054
"THEOSP",309
"THEOSU",606
"THYRBA",12
"TOCCGU",4
"TOCOBU",22
"TOVOAL",13
"TOVOGC",27
"TOVOGR",43
"TOVOTY",9
"TOXITR",17
"TRATAS",15
"TRATLA",2
"TRATPS",24
"TREMMI",18
"TRICAD",13
"TRICCI",11
"TRICDE",6
"TRICEL",324
"TRICLA",2
"TRICMA",93
"TRICMI",82
"TRICMN",13
"TRICOB",136
"TRICPA",140
"TRICPO",601
"TRICQU",16
"TRICRU",117
"TRICSE",279
"TRICSO",226
"TRIGTR",148
"TRIPDU",1
"TRYMAM",78
"TURPOC",139
"UNIDEN",547
"UNONFL",148
"UNONVE",1077
"URERBA",43
"VANTGU",84
"VIRODI",85
"VIRODU",129
"VIROEL",124
"VIROFL",79
"VIROMI",102
"VIROMO",55
"VIROMU",29
"VIROOB",166
"VIROPA",231
"VIROXX",217
"VISMBA",22
"VISMBO",35
"VISMFL",12
"VISMMA",7
"VISMSP",20
"VITESC",14
"VITETR",31
"VOCHBR",8
"VOURAN",14
"WARSCC",4
"WARSCO",201
"WETTMA",177
"WITTST",140
"XYLOCU",277
"XYLOHI",9
"XYLOLI",61
"XYLSGL",1
"ZANTBR",66
"ZANTGL",23
"ZANTMA",142
"ZANTNE",7
"ZANTPE",44
"ZANTPN",12
"ZANTSE",4
"ZANTSU",1
"ZIZICI",20
"ZYGIHE",1774
"ZYGIME",361
"ZZCOOV",1
"ZZFABR",28
"ZZHIAT",431
"ZZHIOL",132
"ZZLABL",57
"ZZLACQ",58
"ZZLAFU",10
"ZZLAGB",99
"ZZLAGV",71
"ZZLAIF",118
"ZZLALR",14
"ZZLALS",226
"ZZLAME",26
"ZZLAMO",16
"ZZLASU",67
"ZZMABU",4
"ZZMAMY",8
"ZZMYCP",66
"ZZMYFA",1
"ZZMYMP",1
"ZZMYPR",61
"ZZMYSC",372
"ZZMYSD",3
"ZZMYSH",52
"ZZMYSP",130
"ZZPITA",30
"ZZRUAP",36
"ZZRUNE",3
"ZZRUWI",2
"ZZSAAM",9
"ZZSARU",10
