"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"64","HIRRUG","1.15477351752662","1.0873348266384","1.06071029194163","1.03880202252508","1.02145935479169","1.01214974127226","1.00390946329633","0.996852360453461","0.002","0.002","0.002","0.002","0.002","0.016","0.424","0.47","7.58065297490713","7.15429496792208","6.52611342274842","5.31789504655907","3.42749230535681","2.23393724955232","0.808451575205652","-0.724212715989422","690"
"65","HOMRAC","1.0724745421737","1.03804279317675","1.02608949384628","1.03532600987547","1.04421393788645","1.04124947396848","1.03649881912779","1.03485526439773","0.072","0.13","0.174","0.03","0.002","0.002","0.002","0.002","1.8378899682836","1.54807193326293","1.39669762033968","2.23827570902218","3.45877416694114","3.77298910482318","3.78425465702111","4.17712280597418","239"
"66","INGLAU","0.982294163679282","0.991166020836693","0.999355800787592","1.01116430818876","1.01098413090789","1.0167219442716","1.01581087165717","1.01628237483993","0.316","0.382","0.962","0.094","0.046","0.002","0.002","0.002","-0.992190509621093","-0.858180676214376","-0.0758198718313194","1.70496479769708","1.96516553951563","3.48206336213264","3.72284673784156","4.23426928087056","1161"
"67","INGVER","1.00905715278629","1.03778351385901","1.01123149780609","1.01614509581606","1.01135217042936","1.01873364559088","1.02273580337549","1.01961261289287","0.824","0.2","0.662","0.426","0.458","0.166","0.068","0.068","0.23856214372097","1.32008074503109","0.47630297832305","0.876798715308365","0.727798386103561","1.37635669099542","1.82648128340054","1.79128269805825","158"
"68","IXOFER","1.04088150861039","1.04245958571689","1.0578414073413","1.06847321396105","1.05861188915627","1.05465449624132","1.04887058954387","1.04018943160132","0.222","0.06","0.004","0.002","0.002","0.002","0.002","0.002","1.15935770914514","1.95614444041491","3.48075116994797","4.88107633234345","4.92783257029028","5.30093437712351","5.45156998401278","5.05004333561823","233"
"69","LAEPRO","1.01479614924827","0.994187785180845","1.01186743875682","1.01789178422848","0.998038063558088","0.995167646287298","1.00882988376718","1.0153879522163","0.73","0.814","0.638","0.366","0.922","0.704","0.522","0.204","0.331706952374592","-0.198403826184026","0.475111146775705","0.933528058141966","-0.120137311472788","-0.343541062722638","0.668159092907662","1.30802991321236","120"
"70","LONLAT","0.862688620089809","1.1277354120173","1.3757376172213","1.14131707975625","1.06518069616285","1.17966517343248","1.30236632653018","1.34582452268752","0.778","0.496","0.01","0.166","0.45","0.014","0.002","0.002","-0.345228974062522","0.720624865369345","2.69392906323658","1.36326671107644","0.777473999148988","2.48734919939833","4.63781653615626","6.75828325681955","3"
"71","MAGSPL","0.886539497998152","1.21220960836609","1.28150112686958","1.44770129807148","1.38871280908142","1.57917838635421","1.50231900836117","1.41617671723007","0.82","0.526","0.186","0.002","0.002","0.002","0.002","0.002","-0.252170163393761","0.761944650444368","1.44421266456666","3.10434576007643","3.53089236210171","7.04574691659017","7.06409590563974","6.53311126339583","2"
"72","MALFUR","0.714689809195398","0.797039146804782","0.931362468496165","0.901377355672618","1.01055363048986","1.03596600341252","1.08831075777651","1.13946814057256","0.14","0.136","0.564","0.22","0.926","0.554","0.048","0.002","-1.29467442685578","-1.46495187432204","-0.630584563702327","-1.1904339620814","0.159804514143835","0.631797019081927","1.779451639376","3.15554090437649","7"
"73","MANBID","1.07268036908202","1.02768186226076","1.02666981287912","1.02378748497118","1.02161288102654","1.02085986393845","1.0195178279679","1.01491558629953","0.002","0.004","0.002","0.002","0.002","0.002","0.002","0.002","4.68619180637964","3.02965104212048","3.85324147439761","4.0704521609702","4.1722263257614","4.63584812413593","4.88127565679919","4.25087871465343","1499"
"74","MANIND","0.400271923861319","0.670513209839053","0.987170515512013","1.12380710013997","1.30396122346649","1.24363928477445","1.2825576802435","1.27365106194601","0.036","0.136","0.946","0.466","0.01","0.006","0.002","0.002","-1.93376464852644","-1.56117739263889","-0.0460977025405268","0.83086209594034","2.61807844544713","2.37998496263308","2.94140202681572","3.38465362965579","3"
"75","MARNOB","1.20283719264451","1.06177966766071","1.06085640207329","1.06542679226623","1.08625049057021","1.09631594483276","1.10074064685077","1.11258957388022","0.166","0.472","0.378","0.244","0.068","0.022","0.006","0.004","1.49020282679817","0.691126493132381","0.91850171956627","1.2154477223133","1.88036749183692","2.31171771039684","2.66585123332189","3.37002375328477","19"
"76","MATDOM","1.24003400809894","1.16182036204337","1.08958286141717","1.06570328287077","1.04165968744434","1.0272503391298","1.01128531904364","1.00218866573394","0.002","0.002","0.002","0.002","0.002","0.006","0.156","0.728","6.82103064359306","7.87371080304482","5.90719022328133","5.3999406454471","4.16087265619945","3.19881842702363","1.43248136873676","0.314900002217934","298"
"77","MAYELO","0.860831280678858","0.800626083539721","1.00926893096088","1.09962935928798","1.10195946528557","1.18419532748572","1.2071666267514","1.17333181321935","0.576","0.092","0.95","0.198","0.108","0.004","0.002","0.002","-0.668800848975308","-1.63925826128818","0.131539907371934","1.25605562203751","1.58348142171935","3.22327739577269","4.31849461585314","4.2711792133309","8"
"78","MELHER","1.22931720558675","1.16293250713282","1.11912585685055","1.10675437988528","1.09791553242127","1.05687777014953","1.04604173343856","1.04304576956351","0.002","0.002","0.002","0.002","0.002","0.004","0.004","0.004","4.25442392877426","4.96198841227218","4.54178790537788","4.78092355603833","5.03402115904388","3.23942654269399","2.9890224023961","3.07542022593824","102"
