"","x"
"641","MISCPE"
"642","MITRMA"
"643","MONOMA"
"644","MUSSBE"
"645","MYR1IN"
"646","MYRICI"
"647","MYRIM1"
"648","MYRIM2"
"649","MYRIM3"
"650","NAUCOF"
"651","NEESSY"
"652","NEO1CA"
"653","NEOBHE"
"654","NEOLZE"
"655","NEOSKI"
"656","NEOSNI"
"657","NEOSSU"
"658","NEOUFO"
"659","NEPHCO"
"660","NEPHCU"
"661","NEPHER"
"662","NEPHHA"
"663","NEPHMA"
"664","NEPHNA"
"665","NEPHOP"
"666","NEPHPA"
"667","NOTHUM"
"668","OCHAAM"
"669","ONC1MO"
"670","ONC2HO"
"671","ORANSY"
"672","ORMOPE"
"673","ORMOVE"
"674","OSMEMA"
"675","PALACL"
"676","PALAGU"
"677","PALAHE"
"678","PALAMA"
"679","PALAOB"
"680","PALAST"
"681","PANDMO"
"682","PANDYV"
"683","PAR1CO"
"684","PAR1EL"
"685","PAR1OB"
"686","PAR2DE"
"687","PAR3BR"
"688","PAR4IN"
"689","PAR4PA"
"690","PAR5XE"
"691","PAR6UR"
"692","PARKSP"
"693","PAROVA"
"694","PAVEGR"
"695","PAVES1"
"696","PAYELU"
"697","PAYEMA"
"698","PELLAX"
"699","PELLSA"
"700","PEN1MO"
"701","PEN1VE"
"702","PEN2ST"
"703","PEN2TR"
"704","PERTEU"
"705","PHAECR"
"706","PHAEOP"
"707","PHOLMA"
"708","PHORSS"
"709","PHYLEM"
"710","PIMEGR"
"711","PIMEMA"
"712","PINAMA"
"713","PITHSP"
"714","PKT"
"715","PLA1MA"
"716","PLA2GR"
"717","PLATLA"
"718","PODOMO"
"719","POL1CI"
"720","POL1CL"
"721","POL1GL"
"722","POL1HY"
"723","POL1JE"
"724","POL1LA"
"725","POL1OB"
"726","POL1RU"
"727","POL1SC"
"728","POL1SE"
"729","POL1ST"
"730","POL1SU"
"731","POMEAL"
"732","POMEPA"
"733","POPOPI"
"734","POPOTO"
"735","PORTAN"
"736","POUTMA"
"737","PRAILI"
"738","PRISGL"
"739","PRISS1"
"740","PRUNAR"
"741","PRUNGR"
"742","PRUNST"
"743","PSE1SI"
"744","PSE2MA"
"745","PSI2MA"
"746","PSYCGR"
"747","PSYCRO"
"748","PSYD10"
"749","PSYDMA"
"750","PSYDS1"
"751","PSYDS8"
"752","PTE1CO"
"753","PTE1EC"
"754","PTE2TU"
"755","PTELLA"
"756","PTYCCA"
"757","PTYCCO"
"758","PYREAC"
"759","QUASIN"
"760","QUERAR"
"761","QUERGE"
"762","RADEPI"
"763","REINCI"
"764","RHODCI"
"765","RINOAN"
"766","RINOHO"
"767","RINOSC"
"768","ROTHMA"
"769","RYPAAC"
"770","RYPAFA"
"771","RYPAKU"
"772","SANCO"
"773","SANDKO"
"774","SANTAP"
"775","SANTCO"
"776","SANTGR"
"777","SANTLA"
"778","SANTOB"
"779","SANTRU"
"780","SANTS1"
"781","SANTTO"
"782","SAPIBA"
"783","SAPIDI"
"784","SAPRSC"
"785","SAR1GR"
"786","SAR1MO"
"787","SARADE"
"788","SARAT1"
"789","SARATH"
"790","SARPSC"
"791","SCA1SP"
"792","SCA2LI"
"793","SCA2MA"
"794","SCHOAC"
"795","SCLEWA"
"796","SCOLSP"
"797","SCUTBR"
"798","SEMECU"
"799","SEMERU"
"800","SEPEHR"
"801","SHOR-2"
"802","SHORAC"
"803","SHORAV"
"804","SHORBR"
"805","SHORDA"
"806","SHORGL"
"807","SHORGU"
"808","SHORHO"
"809","SHORL"
"810","SHORL1"
"811","SHORL2"
"812","SHORM"
"813","SHORM1"
"814","SHORM2"
"815","SHORMU"
"816","SHOROC"
"817","SHOROV"
"818","SHORP1"
"819","SHORP2"
"820","SHORPI"
"821","SINDC1"
"822","SINDCO"
"823","SINDEC"
"824","SINDVE"
"825","SINDWA"
"826","SLOAJA"
"827","SSS"
"828","STELCA"
"829","STEMMA"
"830","STEMUM"
"831","STERC1"
"832","STERC2"
"833","STERHI"
"834","STERMA"
"835","STERPA"
"836","STERRU"
"837","STERS1"
"838","STREEL"
"839","STROJA"
"840","STROMA"
"841","STYRBE"
"842","SUREMU"
"843","SYMPCE"
"844","SYMPCO"
"845","SYMPCR"
"846","SYMPOP"
"847","SYMPRU"
"848","SYZYIB"
"849","TABECO"
"850","TABEMA"
"851","TALACA"
"852","TALACO"
"853","TARE11"
"854","TARECO"
"855","TAREMA"
"856","TAREMO"
"857","TARES8"
"858","TEIJCO"
"859","TEIJSI"
"860","TERAP"
"861","TERENA"
"862","TERMBE"
"863","TERMCI"
"864","TERMPH"
"865","TERMSU"
"866","TERNCO"
"867","TETRPO"
"868","TIMOS1"
"869","TIMOWA"
"870","TRI1HY"
"871","TRI2MA"
"872","TRI3L2"
"873","TRI3LO"
"874","TRI3MA"
"875","TRI4AC"
"876","TRIOMA"
"877","TRIVMA"
"878","TRIVNE"
"879","TRIVPU"
"880","UROPGL"
"881","UROPHI"
"882","VATIBE"
"883","VATIMA"
"884","VATIOD"
"885","VATIPA"
"886","VERNAR"
"887","VITEPI"
"888","VITEQU"
"889","WALSCH"
"890","WALSPI"
"891","XANTAF"
"892","XANTAM"
"893","XANTCH"
"894","XANTEL"
"895","XANTEU"
"896","XANTGR"
"897","XANTRU"
"898","XANTSC"
"899","XANTST"
"900","XANTWR"
"901","XENTEW"
"902","XERONO"
"903","XYLOCA"
"904","XYLOEL"
"905","XYLOFE"
"906","XYLOFO"
"907","XYLOFS"
"908","XYLOFU"
"909","XYLOHY"
"910","XYLOM1"
"911","XYLOM2"
