"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"40","CASTCA","1.05184213787297","1.00329524359095","0.974415736545909","0.988742921936216","1.03784926673899","1.03384005680275","1.0294006972455","1.04182254860423","0.458","0.898","0.484","0.736","0.162","0.16","0.184","0.03","0.75722761712313","0.081597979752669","-0.708630847021655","-0.345669607470654","1.42298777554074","1.425168317799","1.39056355392266","2.1455651899882","45"
"41","CASTFA","1.01794514512536","1.02329127627934","1.01973597194215","1.01409176734503","0.997583420763616","1.00093381877954","0.989534798437183","0.978867227445106","0.678","0.416","0.378","0.45","0.902","0.954","0.458","0.132","0.423470341594733","0.835491689163074","0.902683878910378","0.726569060487895","-0.139773709458371","0.0706389312154075","-0.71417907703668","-1.59004762393168","120"
"42","CASTFI","0.931399444309679","0.9695447073743","0.962145609310741","0.965440219690921","0.973425351309418","0.976941973896066","0.978518153291828","0.986044599454639","0.002","0.008","0.002","0.002","0.002","0.002","0.002","0.002","-4.08641747213131","-2.79684087191009","-4.35288942747457","-4.90331991812603","-4.30076237715985","-4.30233810385509","-4.43470656482127","-3.10080113020688","732"
"43","CASTLA","0.992421934199009","0.948579680321532","0.962453836416943","0.997320963014608","1.01454745765452","1.01264112930444","1.01419249942675","1.02490036025672","0.878","0.062","0.096","0.862","0.382","0.366","0.274","0.034","-0.164062825108899","-1.77661622855765","-1.68374626716829","-0.16379922011782","0.88127556391272","0.861426374081874","1.10529655734509","2.08606166398987","123"
"44","CELTTI","0.90643444271631","0.955568442784475","0.958620525226407","0.98612545812999","0.97589201286929","1.04972458229435","1.07833735174481","1.10913456509823","0.536","0.646","0.606","0.842","0.698","0.394","0.114","0.012","-0.560308605023344","-0.447928660428079","-0.511156209132911","-0.227286516119751","-0.416461623321381","0.89527313668678","1.64190075735735","2.5823684346536","10"
"45","CHOEAX","1.60856780851537","1.51222192801847","1.4258333280868","1.41754732972082","1.43059954904241","1.40013203543596","1.34125907384036","1.32824661067634","0.04","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.22978250827513","3.04559672276591","3.4353301893592","4.28927083854185","4.93461265965395","5.09970770079853","4.64240648703199","4.73062278554871","4"
"46","CINNCA","1.10961179601436","0.997829762951118","1.04480157771891","1.07619856867457","1.09994001304431","1.07703456191653","1.07002902703324","1.05607004610219","0.498","1","0.554","0.256","0.094","0.108","0.1","0.16","0.671544987452561","-0.0239523594955297","0.584279998446897","1.13170260657123","1.71671146527905","1.52883481054047","1.58165478915839","1.3918657759828","12"
"47","CINNPA","1.02284025366283","1.06704210278333","1.0588782101301","1.05458495544703","1.04503528520495","1.0360425035215","1.02447568574667","1.0155512337689","0.62","0.018","0.002","0.002","0.006","0.018","0.05","0.162","0.540434589072812","2.30699118309146","2.63241675457334","2.97768558062474","2.79572733909277","2.59657363521622","1.97260361001201","1.39680236791274","142"
"48","CLEINE","0.593942570043499","0.742089453754756","0.822739134237509","0.902898411438324","0.969544175650945","1.00541363724307","1.01152603227822","1.0289476901596","0.002","0.002","0.002","0.002","0.216","0.768","0.506","0.068","-5.92751405945326","-6.03461716532559","-5.22003450947294","-3.45279198831372","-1.2616123938345","0.31412807922615","0.671131324113174","1.78240534031243","64"
"49","CLERCY","0.623758903850821","1.06842262282226","1.00841360380293","1.16135283593482","1.1508002620979","1.15179865349298","1.19643162211928","1.28121325164482","0.244","0.698","0.924","0.158","0.114","0.08","0.01","0.002","-1.31005280587042","0.456880307954685","0.109068151944945","1.49959264383428","1.58710459547647","1.77922277176867","2.53608680317795","3.87247637493953","3"
"50","CRATCO","1.11415564865645","1.08652154301414","1.1032544553486","1.10196047973521","1.08509627089115","1.07564261076261","1.07070946835198","1.06718480248614","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.94467134513036","3.43478045180902","5.15660929864135","6.18270759742527","6.09938564991146","6.11676512332259","6.20913934382049","6.50200419426877","176"
"51","CROTLA","0.940879459972631","0.975493213335072","1.02100242226396","1.05514373112993","1.04903756628458","1.05699515134472","1.04460534788501","1.04383711212993","0.518","0.75","0.666","0.158","0.126","0.048","0.09","0.064","-0.581170064010901","-0.346446817243635","0.451472556158527","1.48566374926466","1.50985141357104","1.94355229597682","1.68411485763104","1.818096393444","24"
"52","CRYPCO","1.24882691768066","1.52770732672646","1.63069391457381","1.47219779967295","1.39475200412638","1.43178853391784","1.518580366361","1.54774986711409","0.384","0.01","0.002","0.002","0.002","0.002","0.002","0.002","0.837246717012375","2.738853117318","4.32319604640132","3.68186169846797","3.33028238703246","4.01975129181505","5.22423635578499","5.70396917644188","2"
"53","CUNNLA","0.89580540565077","0.885370011991059","0.88301817067798","0.872812447992333","0.886136001500575","0.884370804777925","0.917327959272949","0.948888802895556","0.232","0.052","0.008","0.002","0.002","0.002","0.002","0.018","-1.15812499326726","-1.97335351036092","-2.75938272831782","-3.42689018422179","-3.51218932261606","-4.15387643766493","-3.39008128999088","-2.27043534802523","23"
"54","DAPHCA","1.04125499757547","1.08225627987252","1.07966723898787","1.06625060837782","1.05956957515654","1.04928404655878","1.03870901624116","1.03229500632254","0.018","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.45079487827547","7.14490748496075","8.99800313042602","9.08481772158341","9.46374452613873","8.9385112752684","7.83540383657258","7.23880955311326","741"
"55","DAPHOL","1.37012336385234","1.21071336674997","1.14451471102117","1.14837390321588","1.11855757950041","1.09488211211902","1.06933777960609","1.04098373334077","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.006","5.656325774528","5.13270667745761","4.75827275348438","5.69702267748073","5.24050195946019","4.8773006701981","4.22174462414985","2.80055565192732","51"
