"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"23","Artostyr","0.99570021596364","0.984139288657688","0.97781091080849","0.975788014995229","0.974860551272122","0.978075085478238","0.978902232705803","0.980330471342451","0.756","0.158","0.02","0.004","0.002","0.004","0.006","0.008","-0.307139842291843","-1.45137774957386","-2.34873670694834","-2.7831718079067","-3.10239347568716","-2.86800049812967","-2.91841279645311","-2.86984906419472","1236"
"24","Beilglau","1.07043812770135","1.05117402147324","1.0209774650022","1.01202422985448","1.00964223829145","1.00989311523425","1.00594006404089","1.0021832478712","0.008","0.006","0.246","0.472","0.566","0.508","0.682","0.898","2.6267330180253","2.61484921923821","1.20243729568517","0.732178365249114","0.620592341935978","0.671145589865991","0.410422830033181","0.127549349863667","374"
"25","Beilinte","0.90758786613252","0.896185613105649","0.908101037772989","0.911139488209836","0.915789762419845","0.916134057935832","0.922124771413849","0.925512338968822","0.02","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.21873847557253","-3.23610307057605","-3.28802104521189","-3.49100084584795","-3.54341613623308","-3.77882226890159","-3.70302288194329","-3.73175608332467","161"
"26","Beillaev","0.885690243330688","0.883912656188842","0.883239237514897","0.888270691649584","0.892566246502241","0.898187901995028","0.904041867691241","0.908517378750152","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-11.3710025110135","-15.6389954247624","-17.828526557398","-18.6564431655769","-19.2669362831516","-19.7282810261085","-19.6965049261654","-19.6439833931337","2425"
"27","Beiltsan","1.00714153626084","1.00665324156464","0.999795870078634","0.994247166575472","0.991889603083615","0.993010980725812","0.992631389281963","0.992474217358479","0.588","0.514","0.948","0.462","0.25","0.292","0.24","0.208","0.558631997293652","0.68107932172436","-0.0489990395621287","-0.789282275445613","-1.17845462413714","-1.08044831435066","-1.20080690181262","-1.28215854189499","1596"
"28","Beiltung","1.04205873274595","1.05085559499187","1.0536555288894","1.05330499230634","1.05238061015723","1.0509429171815","1.04916760826734","1.04641546651243","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","8.2633933844482","13.7605512688116","16.4445218895268","18.0301503601106","18.8194366049566","19.1105979194174","19.3004051575116","19.0463730026649","9663"
"29","Blasborn","1.05745177605642","1.05433437607884","1.0562641383918","1.01533234717577","0.99819241705439","0.998750041030469","1.00075780063324","0.982458150387002","0.662","0.58","0.526","0.86","0.98","0.982","0.996","0.79","0.47736179031249","0.587046943206574","0.669271501133831","0.176003739462142","-0.0431526210544057","-0.0404116829232936","-0.0136567185261819","-0.301778214719737","14"
"30","Blascoch","0.956219890158433","0.933539356954979","0.924358970603841","0.920247667557603","0.917350294196991","0.913974594569755","0.912060050877863","0.910914261295204","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-9.10566499299375","-18.4943584431706","-24.730400973577","-28.4630869025704","-31.744418228103","-35.2052660174707","-37.9950148682505","-40.5212704625425","10159"
"31","Breyrost","1.10302904517309","1.10297124234416","1.08966509990811","1.07850622149764","1.07478756545028","1.07466235556599","1.06990472921838","1.06546879820289","0.02","0.002","0.002","0.004","0.002","0.002","0.002","0.002","2.44917681511541","3.30239785412874","3.24352397619178","3.11076258906388","3.18371550181728","3.3685576963602","3.31045332441617","3.2561119320236","146"
"32","Bridbala","0.836002500779974","0.84064268753218","0.851059978401201","0.864639809711194","0.871331301814379","0.875714143785668","0.88433364813869","0.892969304174833","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.17063778991899","-5.47306146686099","-5.67849466281691","-5.50115054376094","-5.55240984264523","-5.73770671108991","-5.63948933236758","-5.51340535868907","162"
